name,category,year,address,lon,lat
Ampco System Parking,Public Parking Facility,2008,"211 N Lafayette Blvd, South Bend, In 46601",-86.25406799999999,41.6781374
Ampco System Parking,Public Parking Facility,2008,"220 W Wayne St, South Bend, In 46601",-86.25228039999999,41.6736644
Ampco System Parking,Public Parking Facility,2008,"121 E Wayne St, South Bend, In 46601",-86.24927,41.6740402
Ampco System Parking,Public Parking Facility,2008,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
"Mc Investments, Llc",Public Parking Facility,2008,"123 N Main St, South Bend, In 46601",-86.25235479999999,41.6771629
Ampco System Parking,Public Parking Facility,2008,"226 S Main St, South Bend, In 46601",-86.2517462,41.6741555
The State Cafe & Catering,Restaurant,2008,"117 E Wayne St, South Bend, In 46601",-86.24994459999999,41.6738677
Episcopal Cathedral Of St Jame,Restaurant,2008,"117 N Lafayette Blvd, South Bend, In 46601",-86.2538527,41.676775
Masterpiece Creations/Bistro,Restaurant,2008,"211 N Michigan St, South Bend, In 46601",-86.250574,41.678226
"S.b.marriott ""We Proudly Brew""",Restaurant,2008,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
The View Tavern,Restaurant,2008,"515 E Jefferson Blvd, South Bend, In 46601",-86.24349649999999,41.6752713
Indoor Garage Sale,Second Hand Dealers,2008,"1201 W Western Ave, South Bend, In 46601",-86.2683122,41.672481
Hedman Ptl Tire,Automotive Repair & Svc,2008,"135 N Lafayette Blvd, South Bend, In 46601",-86.2540203,41.6774212
Expert Tire Store ,Automotive Repair & Svc,2008,"502 S Michigan St, South Bend, In 46601",-86.2498257,41.6706689
Firestone Complete Auto Care,Automotive Repair & Svc,2008,"4921 W Western Ave, South Bend, In 46601",-86.31719389999999,41.6723819
Pop Style,Restaurant,2008,"225 S Michigan St, South Bend, In 46601",-86.25061269999999,41.6741203
R.k. City Food Mart,Restaurant,2008,"301 N Lafayette Blvd, South Bend, In 46601",-86.2539884,41.679270699999996
Dismas House Of South Bend,Restaurant,2008,"521 S Saint Joseph St, South Bend, In 46601",-86.2489923,41.6701037
Victory Bar Inc,Restaurant,2008,"907 S Michigan St, South Bend, In 46601",-86.2503175,41.6648649
Tippecanoe Place Restaurant,Restaurant,2008,"620 W Washington St, South Bend, In 46601",-86.2578399,41.6757187
Taco Bell / Pizza Hut ,Restaurant,2008,"221 W Lasalle Ave, South Bend, In 46601",-86.2532179,41.6792817
Quiznos Sub,Restaurant,2008,"131 S Michigan St, South Bend, In 46601",-86.2505784,41.6751531
Oliver Inn,Restaurant,2008,"630 W Washington St, South Bend, In 46601",-86.2585936,41.6759376
"Fiddler's Hearth, Inc",Restaurant,2018,"127 N Main St, South Bend, In 46601",-86.2523252,41.6772891
South Bend Chocolate Co,Restaurant,2018,"615 N Michigan St, South Bend, In 46601",-86.2519755,41.68369089999999
Precision Transmission,Automotive Repair & Svc,2018,"902 S Michigan St, South Bend, In 46601",-86.2495478,41.6649108
"Mason's Htg, A/C & Appliance",Second Hand Dealers,2018,"118 E Sample St, South Bend, In 46601",-86.2490716,41.664973
Oliver Inn,Hotel/Motel,2018,"630 W Washington St, South Bend, In 46601",-86.2585936,41.6759376
"Zolman Tire, Inc",Automotive Repair & Svc,2018,"406 E Monroe St, South Bend, In 46601",-86.2453695,41.6706116
Dismas House Of South Bend,Restaurant,2018,"521 S Saint Joseph St, South Bend, In 46601",-86.2489923,41.6701037
Navarre At The Woodward,Restaurant,2018,"111 Woodward Ct, South Bend, In 46601",-86.2513738,41.6766703
Temple Beth-El,Restaurant,2018,"305 W Madison St, South Bend, In 46601",-86.2541899,41.6810434
The View Tavern,Restaurant,2018,"515 E Jefferson Blvd, South Bend, In 46601",-86.24349649999999,41.6752713
Taco Bell / Pizza Hut ,Restaurant,2018,"221 W Lasalle Ave, South Bend, In 46601",-86.2532179,41.6792817
Oliver Inn,Restaurant,2018,"630 W Washington St, South Bend, In 46601",-86.2585936,41.6759376
Saint Joseph County Jail,Restaurant,2018,"401 W Sample St, South Bend, In 46601",-86.25442799999999,41.6663529
Volcano Restaurant,Restaurant,2017,"3700 Lincoln Way W, South Bend, In 46601",-86.30094489999999,41.6928562
Lights Of India,Restaurant,2017,"123 N Michigan St, South Bend, In 46601",-86.250658,41.6771982
"Tugara, Paul M",Taxi Services,2017,"502 Wenger St, South Bend, In 46601",-86.2444088,41.6625307
Logan Quick Mart,Restaurant,2017,"333 S Logan St, South Bend, In 46601",-86.1968688,41.6732211
Bendix Family Restaurant,Restaurant,2017,"4920 W Western Ave, South Bend, In 46601",-86.3174317,41.6714562
South Bend Brew Werks,Restaurant,2017,"216 S Michigan St, South Bend, In 46601",-86.2500659,41.6744361
Lasalle Kitchen And Tavern,Restaurant,2017,"115 W Colfax Ave, South Bend, In 46601",-86.2513338,41.6778473
Hot Pho Inc. Dba Nom Nom Pho,Restaurant,2017,"211 N Main St, South Bend, In 46601",-86.2522657,41.6782009
Peggs,Restaurant,2017,"127 S Michigan St, South Bend, In 46601",-86.2506844,41.6754615
The India Garden,Restaurant,2017,"123 N Michigan St, South Bend, In 46601",-86.250658,41.6771982
Ben's Soft Pretzel @  The S.b.,Restaurant,2017,"122 S Michigan St, South Bend, In 46601",-86.2498652,41.67557600000001
Madis Market,Open Air Vendors (Public/Private),2017,"209 S Michigan St, South Bend, In 46601",-86.25069839999999,41.6745533
Vegetable Buddies Inc.,Restaurant,2017,"129 N Michigan St, South Bend, In 46601",-86.2508175,41.6773956
South Bend Cubs Booster Club,Charitable Solicitations,2017,"501 W South St, South Bend, In 46601",-86.2558959,41.6698617
Navarre Catering - Dba Palais,Restaurant,2017,"105 W Colfax Ave, South Bend, In 46601",-86.2509051,41.6781414
Club Fever,Restaurant,2017,"222 S Michigan St, South Bend, In 46601",-86.24990489999999,41.6742164
Army & Navy Union ,Restaurant,2017,"1121 W Western Ave, South Bend, In 46601",-86.2671024,41.67242239999999
Tapastrie Llc,Restaurant,2017,"103 W Colfax Ave, South Bend, In 46601",-86.25070149999999,41.6778415
Julio's Pizza,Restaurant,2017,"2509 S Michigan St, South Bend, In 46601",-86.2499644,41.6484517
Aloft - Refuel And Wxyz Bar,Restaurant,2017,"111 N Main St, South Bend, In 46601",-86.2521708,41.6767644
Aloft Banquets And Catering,Restaurant,2017,"111 N Main St, South Bend, In 46601",-86.2521708,41.6767644
Aloft South Bend,Hotel/Motel,2017,"111 N Main St, South Bend, In 46601",-86.2521708,41.6767644
Mainstage Massage,Massage,2017,"105 E Jefferson Blvd, South Bend, In 46601",-86.2498234,41.6751684
Smg F&B Llc (Savor) Center Caf,Restaurant,2017,"120 S Saint Joseph St, South Bend, In 46601",-86.24801409999999,41.675853
Double Tree South Bend,Hotel/Motel,2017,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
Hamilton's Towing,Vehicle Removal,2017,"4707 W Western Ave, South Bend, In 46601",-86.3136676,41.6726976
Valet Laundry Llc,Self Service Laundry,2017,"234 Chapin St, South Bend, In 46601",-86.26121189999999,41.6736118
Mejorando Tu Figura,Restaurant,2017,"1110 W Western Ave, South Bend, In 46601",-86.2664281,41.67189500000001
Bakers Bar & Grill,Restaurant,2017,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
Starbucks,Restaurant,2017,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
Hope Ministries,Restaurant,2017,"432 S Lafayette Blvd, South Bend, In 46601",-86.25288060000001,41.6712413
Fifth Third Bank,Alarm Agent,2017,"301 N Main St, South Bend, In 46601",-86.2526029,41.6792811
Pauls Auto Yard,Scrap Metal /Junk Dealers,2017,"3300 S Main St, South Bend, In 46601",-86.25143899999999,41.640639
Crooked Ewe Brewery & Ale Hous,Restaurant,2017,"1047 Lincoln Way E, South Bend, In 46601",-86.235976,41.66439039999999
Kentucky Fried Chicken,Restaurant,2017,"5011 W Western Ave, South Bend, In 46601",-86.31806569999999,41.6725653
Kim's Cafe,Restaurant,2017,"121 S Niles Ave, South Bend, In 46601",-86.2445084,41.6754404
"Corby's Lounge, Inc",Restaurant,2017,"441 E Lasalle Ave, South Bend, In 46601",-86.244548,41.679311
Innisfree Bed & Breakfast,Hotel/Motel,2017,"702 W Colfax Ave, South Bend, In 46601",-86.2596052,41.6774285
Innisfree Bed & Breakfast,Restaurant,2017,"702 W Colfax Ave, South Bend, In 46601",-86.2596052,41.6774285
Mc Donald's,Restaurant,2017,"5021 W Western Ave, South Bend, In 46601",-86.3185412,41.6725805
Mc Donald's,Restaurant,2017,"416 N Michigan St, South Bend, In 46601",-86.2500239,41.68094680000001
Vegetable Buddies Inc.,Open Air Vendors (Public/Private),2017,"129 N Michigan St, South Bend, In 46601",-86.2508175,41.6773956
Studebaker National Museum Inc,Restaurant,2017,"201 Chapin St, South Bend, In 46601",-86.2619656,41.67476389999999
Boys & Girls Club Of St Joseph,Restaurant,2017,"502 E Sample St, South Bend, In 46601",-86.2433973,41.6645159
Cops & Doughnuts Dainty Maid P,Restaurant,2017,"231 S Michigan St, South Bend, In 46601",-86.2506786,41.6739111
Long John Silver's ,Restaurant,2017,"4949 W Western Ave, South Bend, In 46601",-86.3175902,41.6724723
The Ragamuffin,Restaurant,2017,"900 W Western Ave, South Bend, In 46601",-86.2622829,41.6716634
Madis Market,Restaurant,2017,"209 S Michigan St, South Bend, In 46601",-86.25069839999999,41.6745533
Render Kitchen & Bar,Restaurant,2017,"521 E Jefferson Blvd, South Bend, In 46601",-86.2433576,41.6752862
Linden Grill,Restaurant,2017,"119 S Michigan St, South Bend, In 46601",-86.2505668,41.6756365
Jalisa Walker,Peddler & Canvasser,2017,"520 Fellows St, South Bend, In 46601",-86.2444513,41.6701238
The Salvation Army,Donation Boxes And Containers,2017,"510 S Main St, South Bend, In 46601",-86.25137269999999,41.6704146
Flamingo Inc.,Restaurant,2017,"425 S Main St, South Bend, In 46601",-86.252521,41.6714773
Y.w.c.a. Of St Joseph Co,Restaurant,2017,"1102 Fellows St, South Bend, In 46601",-86.24311949999999,41.6634568
Leeper Park Tennis Center,Restaurant,2017,"837 N Lafayette Blvd, South Bend, In 46601",-86.25474539999999,41.686271
One Stop ,Restaurant,2017,"209 W Sample St, South Bend, In 46601",-86.25235099999999,41.665737
Episcopal Cathedral Of St Jame,Public Parking Facility,2017,"117 N Lafayette Blvd, South Bend, In 46601",-86.2538527,41.676775
Bicycle Tattooing Llc,Tattoo And Piercing,2017,"117 N Main St, South Bend, In 46601",-86.25235839999999,41.6769892
Leeds West Indiana,Automotive Repair & Svc,2017,"525 S Michigan St, South Bend, In 46601",-86.25069839999999,41.6700426
Cj's Pub,Restaurant,2017,"236 S Michigan St, South Bend, In 46601",-86.24994459999999,41.6738677
Avanti Museum Group Llc,Hotel/Motel,2017,"818 Thomas St, South Bend, In 46601",-86.2624813,41.6741196
The Exchange,Restaurant,2017,"112 W Jefferson Blvd, South Bend, In 46601",-86.25105549999999,41.6746816
R.k. City Food Mart,Restaurant,2017,"301 N Lafayette Blvd, South Bend, In 46601",-86.2539884,41.679270699999996
Burger King ,Restaurant,2017,"121 W Lasalle Ave, South Bend, In 46601",-86.251611,41.6794432
4tron Enterprise Inc.,Second Hand Dealers,2017,"301 S Lafayette Blvd, South Bend, In 46601",-86.2539122,41.6734525
Woochi Japanese Fusion & Bar,Restaurant,2017,"123 W Washington St, South Bend, In 46601",-86.25135519999999,41.67665849999999
"Smg F&B, Llc  (Dba Savor) @ Ce",Restaurant,2017,"120 S Saint Joseph St, South Bend, In 46601",-86.24801409999999,41.675853
David E Martin,Tattoo And Piercing,2017,"110 N William St, South Bend, In 46601",-86.2557769,41.6768959
Cambodian Thai Restaurant,Restaurant,2017,"235 S Michigan St, South Bend, In 46601",-86.25078669999999,41.673836
Muffler Man,Automotive Repair & Svc,2017,"2302 S Michigan St, South Bend, In 46601",-86.24921049999999,41.65029450000001
Edible Arrangements,Restaurant,2017,"123 S Michigan St, South Bend, In 46601",-86.2505549,41.6755317
"Spin Techs Inc, Dba Valet Laun",Self Service Laundry,2017,"234 Chapin St, South Bend, In 46601",-86.26121189999999,41.6736118
Memorial Hospital - Centennial,Public Parking Facility,2017,"621 Memorial Dr, South Bend, In 46601",-86.2532148,41.6837976
Miami Stop And Go,Restaurant,2017,"1914 Miami St, South Bend, In 46601",-86.2347357,41.6539943
First Presbyterian Church,Restaurant,2017,"333 W Colfax Ave, South Bend, In 46601",-86.2554595,41.6779743
Rozell Royal Ribs,Restaurant,2017,"313 Chapin St, South Bend, In 46601",-86.26158869999999,41.6728658
The Blarney Stone,Restaurant,2017,"113 E Wayne St, South Bend, In 46601",-86.2496271,41.6739352
Madison Oyster Bar,Restaurant,2017,"129 N Main St, South Bend, In 46601",-86.25234499999999,41.677387
Tippecanoe Place Restaurant,Restaurant,2017,"620 W Washington St, South Bend, In 46601",-86.2578399,41.6757187
Bruno's Pizza Dtsb,Restaurant,2017,"131 S Michigan St, South Bend, In 46601",-86.2505784,41.6751531
Memorial Hospital - Navarre,Public Parking Facility,2017,"100 W Navarre St, South Bend, In 46601",-86.2510716,41.682686
Saint Patrick Catholic Church,Restaurant,2017,"308 S Scott St, South Bend, In 46601",-86.2584746,41.6732508
Saint Hedwig Memorial Center,Restaurant,2017,"331 S Scott St, South Bend, In 46601",-86.25920169999999,41.6728667
East Bank Emporium,Restaurant,2017,"121 S Niles Ave, South Bend, In 46601",-86.2445084,41.6754404
South Bend Scottish Rite,Restaurant,2017,"427 N Main St, South Bend, In 46601",-86.2526029,41.6813029
7-Eleven,Restaurant,2017,"333 S Logan St, South Bend, In 46601",-86.1968688,41.6732211
Mark Temple Tree Service,Arborist/Tree Service,2017,"202 S Olive St, South Bend, In 46601",-86.2829836,41.6751925
Kroc Corp. Community Center,Restaurant,2017,"900 W Western Ave, South Bend, In 46601",-86.2622829,41.6716634
Miami Auto Glass,Automotive Repair & Svc,2017,"918 S Michigan St, South Bend, In 46601",-86.24956759999999,41.6645808
Idle Hours Bookshop,Second Hand Dealers,2017,"212 S Michigan St, South Bend, In 46601",-86.2501302,41.6746236
Chicory Cafe,Restaurant,2017,"105 E Jefferson Blvd, South Bend, In 46601",-86.2498234,41.6751684
Cafe Navarre,Restaurant,2017,"101 N Michigan St, South Bend, In 46601",-86.25069839999999,41.6765752
St Joseph Co Sheriff Posse,Charitable Solicitations,2017,"401 W Sample St, South Bend, In 46601",-86.25442799999999,41.6663529
South Bend Christ Temple Cogic,Restaurant,2017,"1212 S Michigan St, South Bend, In 46601",-86.2496997,41.66181419999999
South Bend Chocolate Co.,Restaurant,2017,"122 S Michigan St, South Bend, In 46601",-86.2498652,41.67557600000001
Cinco 5,Restaurant,2017,"112 W Colfax Ave, South Bend, In 46601",-86.25105549999999,41.6775589
South Bend Auto Sales And Serv,Automotive Repair & Svc,2017,"1902 S Michigan St, South Bend, In 46601",-86.24925019999999,41.6541468
Roy Saenz  -  Primerica,Peddler & Canvasser,2017,"113 W Monroe St, South Bend, In 46601",-86.250936,41.671183
Saint Margaret's House,Restaurant,2017,"117 N Lafayette Blvd, South Bend, In 46601",-86.2538527,41.676775
Sangrias Wine Bar,Restaurant,2012,"123 N Michigan St, South Bend, In 46601",-86.250658,41.6771982
Precision Transmission,Automotive Repair & Svc,2012,"902 S Michigan St, South Bend, In 46601",-86.2495478,41.6649108
"Mason's Htg, A/C & Appliance",Second Hand Dealers,2012,"118 E Sample St, South Bend, In 46601",-86.2490716,41.664973
Oliver Inn,Hotel/Motel,2012,"630 W Washington St, South Bend, In 46601",-86.2585936,41.6759376
"Zolman Tire, Inc",Automotive Repair & Svc,2012,"406 E Monroe St, South Bend, In 46601",-86.2453695,41.6706116
Episcopal Cathedral Of St Jame,Restaurant,2012,"117 N Lafayette Blvd, South Bend, In 46601",-86.2538527,41.676775
Masterpiece Creations/Bistro,Restaurant,2012,"211 N Michigan St, South Bend, In 46601",-86.250574,41.678226
Mc Cormick's,Restaurant,2012,"125 N Michigan St, South Bend, In 46601",-86.2507921,41.6772426
Dismas House Of South Bend,Restaurant,2012,"521 S Saint Joseph St, South Bend, In 46601",-86.2489923,41.6701037
Innisfree Bed & Breakfast,Restaurant,2012,"702 W Colfax Ave, South Bend, In 46601",-86.2596052,41.6774285
The Vine,Restaurant,2012,"103 W Colfax Ave, South Bend, In 46601",-86.25070149999999,41.6778415
Masterpiece Creations/Palais,Restaurant,2012,"105 W Colfax Ave, South Bend, In 46601",-86.2509051,41.6781414
Navarre At The Woodward,Restaurant,2012,"111 Woodward Ct, South Bend, In 46601",-86.2513738,41.6766703
Temple Beth-El,Restaurant,2012,"305 W Madison St, South Bend, In 46601",-86.2541899,41.6810434
Indiana Auto Parts,Automotive Repair & Svc,2012,"3300 S Main St, South Bend, In 46601",-86.25143899999999,41.640639
Mark Temple Tree Service,Arborist/Tree Service,2012,"202 S Olive St, South Bend, In 46601",-86.2829836,41.6751925
Indiana Auto Parts,Scrap Metal /Junk Dealers,2012,"3300 S Main St, South Bend, In 46601",-86.25143899999999,41.640639
Backstage Grill,Restaurant,2012,"222 S Michigan St, South Bend, In 46601",-86.24990489999999,41.6742164
Saint Patrick Catholic Church,Restaurant,2012,"308 S Scott St, South Bend, In 46601",-86.2584746,41.6732508
Big Brothers/Big Sisters,Charitable Solicitations,2012,"105 E Jefferson Blvd, South Bend, In 46601",-86.2498234,41.6751684
Trio's Restaurant & Jazz Club,Restaurant,2012,"129 N Michigan St, South Bend, In 46601",-86.2508175,41.6773956
"Fiddler's Hearth, Inc",Restaurant,2012,"127 N Main St, South Bend, In 46601",-86.2523252,41.6772891
Jimmy John's,Restaurant,2012,"138 S Michigan St, South Bend, In 46601",-86.2499716,41.6752818
Pedro's Family Restaurant,Restaurant,2012,"110 N Main St, South Bend, In 46601",-86.2518042,41.6767774
S.b. Gold & Silver Exchange -,Precious Metal Dealers,2012,"106 N Main St, South Bend, In 46601",-86.2517924,41.6767042
Saint Hedwig Memorial Center,Restaurant,2012,"331 S Scott St, South Bend, In 46601",-86.25920169999999,41.6728667
Vip Womans Soul Food Carry Out,Restaurant,2012,"342 Lincoln Way W, South Bend, In 46601",-86.2559157,41.6794083
East Bank Emporium,Restaurant,2012,"121 S Niles Ave, South Bend, In 46601",-86.2445084,41.6754404
South Bend Scottish Rite,Restaurant,2012,"427 N Main St, South Bend, In 46601",-86.2526029,41.6813029
Gates Downtown Service,Automotive Repair & Svc,2012,"410 W Wayne St, South Bend, In 46601",-86.2553915,41.6730795
Hope Ministries,Charitable Solicitations,2012,"432 S Lafayette Blvd, South Bend, In 46601",-86.25288060000001,41.6712413
The Cellar Door,Restaurant,2012,"213 W Washington St, South Bend, In 46601",-86.2525605,41.6764905
Massage By Angie,Massage,2012,"108 N Main St, South Bend, In 46601",-86.2516507,41.67660619999999
East Race Concession Trailer,Restaurant,2011,"121 S Niles Ave, South Bend, In 46601",-86.2445084,41.6754404
Mindy's Downtown Grill,Restaurant,2011,"120 W Lasalle Ave, South Bend, In 46601",-86.2513705,41.6789232
"Subway Of South Bend V, Inc",Restaurant,2011,"113 W Washington St, South Bend, In 46601",-86.2510716,41.6764964
Lasalle Grill,Restaurant,2011,"115 W Colfax Ave, South Bend, In 46601",-86.2513338,41.6778473
Mc Donald's,Restaurant,2011,"416 N Michigan St, South Bend, In 46601",-86.2500239,41.68094680000001
Mc Donald's,Restaurant,2011,"5021 W Western Ave, South Bend, In 46601",-86.3185412,41.6725805
Bendix Family Restaurant,Restaurant,2011,"4920 W Western Ave, South Bend, In 46601",-86.3174317,41.6714562
Madison Primary School,Restaurant,2011,"832 N Lafayette Blvd, South Bend, In 46601",-86.2528036,41.6858942
Lasalle Intermediate Academy,Restaurant,2011,"2701 Elwood Ave, South Bend, In 46601",-86.2874265,41.69479250000001
Arby's Roast Beef ,Restaurant,2011,"209 W Sample St, South Bend, In 46601",-86.25235099999999,41.665737
"Summit Club Of S.b., Inc.",Restaurant,2011,"211 W Washington St, South Bend, In 46601",-86.25245699999999,41.6766688
Saint Joseph County Juvenile J,Restaurant,2011,"1000 S Michigan St, South Bend, In 46601",-86.2478416,41.6638829
Siam Thai Restaurant,Restaurant,2011,"211 N Main St, South Bend, In 46601",-86.2522657,41.6782009
Jersey Mike's Subs,Restaurant,2011,"111 S Saint Joseph St, South Bend, In 46601",-86.24927,41.6760621
Vickie's,Restaurant,2011,"112 W Monroe St, South Bend, In 46601",-86.25097799999999,41.6707903
South Bend/Elkhart Audubon Soc,Charitable Solicitations,2011,"401 Park Ave, South Bend, In 46601",-86.25555179999999,41.6833075
Burger King ,Restaurant,2011,"121 W Lasalle Ave, South Bend, In 46601",-86.251611,41.6794432
South Bend Chocolate Co.,Restaurant,2011,"122 S Michigan St, South Bend, In 46601",-86.2498652,41.67557600000001
Peggs,Restaurant,2011,"127 S Michigan St, South Bend, In 46601",-86.2506844,41.6754615
"Corby's Lounge, Inc",Restaurant,2011,"441 E Lasalle Ave, South Bend, In 46601",-86.244548,41.679311
Hope Ministries,Restaurant,2011,"432 S Lafayette Blvd, South Bend, In 46601",-86.25288060000001,41.6712413
El Paraiso,Restaurant,2011,"425 S Main St, South Bend, In 46601",-86.252521,41.6714773
Smg F&B Llc (Savor) Center Caf,Restaurant,2011,"120 S Saint Joseph St, South Bend, In 46601",-86.24801409999999,41.675853
"Centerplate / V.s.a., Inc",Restaurant,2011,"120 S Saint Joseph St, South Bend, In 46601",-86.24801409999999,41.675853
Long John Silver's ,Restaurant,2011,"4949 W Western Ave, South Bend, In 46601",-86.3175902,41.6724723
"Dainty Maid Bake Shop, Inc",Restaurant,2011,"231 S Michigan St, South Bend, In 46601",-86.2506786,41.6739111
Allie's American Grill,Restaurant,2011,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
Club Fever,Restaurant,2011,"222 S Michigan St, South Bend, In 46601",-86.24990489999999,41.6742164
Army & Navy Union ,Restaurant,2011,"1121 W Western Ave, South Bend, In 46601",-86.2671024,41.67242239999999
Julio's Pizza,Restaurant,2011,"2509 S Michigan St, South Bend, In 46601",-86.2499644,41.6484517
Episcopal Cathedral Of St Jame,Public Parking Facility,2011,"117 N Lafayette Blvd, South Bend, In 46601",-86.2538527,41.676775
Cushing Manor Bed & Breakfast,Hotel/Motel,2011,"508 W Washington St, South Bend, In 46601",-86.2565307,41.6761039
"Hamilton Body Shop, Inc",Automotive Repair & Svc,2011,"910 S Lafayette Blvd, South Bend, In 46601",-86.2528718,41.6648502
"Hamilton Body Shop, Inc",Vehicle Removal,2011,"910 S Lafayette Blvd, South Bend, In 46601",-86.2528718,41.6648502
Innisfree Bed & Breakfast,Hotel/Motel,2011,"702 W Colfax Ave, South Bend, In 46601",-86.2596052,41.6774285
Instant Lube ,Automotive Repair & Svc,2011,"5121 W Western Ave, South Bend, In 46601",-86.3197893,41.6724454
Babcock Services,Automotive Repair & Svc,2011,"101 N Lafayette Blvd, South Bend, In 46601",-86.25399159999999,41.6766435
Madison Oyster Bar,Restaurant,2011,"129 N Main St, South Bend, In 46601",-86.25234499999999,41.677387
Miami Auto Glass,Automotive Repair & Svc,2011,"918 S Michigan St, South Bend, In 46601",-86.24956759999999,41.6645808
Idle Hours Bookshop,Second Hand Dealers,2011,"212 S Michigan St, South Bend, In 46601",-86.2501302,41.6746236
Midas / Ble Automotive,Automotive Repair & Svc,2011,"525 S Michigan St, South Bend, In 46601",-86.25069839999999,41.6700426
The View Tavern,Restaurant,2012,"515 E Jefferson Blvd, South Bend, In 46601",-86.24349649999999,41.6752713
Victory Bar Inc,Restaurant,2012,"907 S Michigan St, South Bend, In 46601",-86.2503175,41.6648649
Taco Bell / Pizza Hut ,Restaurant,2012,"221 W Lasalle Ave, South Bend, In 46601",-86.2532179,41.6792817
Oliver Inn,Restaurant,2012,"630 W Washington St, South Bend, In 46601",-86.2585936,41.6759376
Saint Joseph County Jail,Restaurant,2012,"401 W Sample St, South Bend, In 46601",-86.25442799999999,41.6663529
Volcano Restaurant,Restaurant,2011,"3700 Lincoln Way W, South Bend, In 46601",-86.30094489999999,41.6928562
Memorial Hospital - Centennial,Public Parking Facility,2011,"621 Memorial Dr, South Bend, In 46601",-86.2532148,41.6837976
Memorial Hospital - Navarre,Public Parking Facility,2011,"100 W Navarre St, South Bend, In 46601",-86.2510716,41.682686
South Bend Christ Temple Cogic,Restaurant,2011,"1212 S Michigan St, South Bend, In 46601",-86.2496997,41.66181419999999
Competition Sound / Auto Repai,Automotive Repair & Svc,2011,"509 Carroll St, South Bend, In 46601",-86.24770269999999,41.6705867
Chris' Dishes,Restaurant,2011,"112 W Colfax Ave, South Bend, In 46601",-86.25105549999999,41.6775589
Muffler Man,Automotive Repair & Svc,2011,"2302 S Michigan St, South Bend, In 46601",-86.24921049999999,41.65029450000001
"Nicholas J. Salon & Spa, Inc.",Massage,2011,"122 S Michigan St, South Bend, In 46601",-86.2498652,41.67557600000001
Pantry Place At Memorial,Restaurant,2011,"615 N Michigan St, South Bend, In 46601",-86.2519755,41.68369089999999
South Bend Pizza,Restaurant,2011,"117 E Wayne St, South Bend, In 46601",-86.24994459999999,41.6738677
"Hansford, Carrie S",Taxi Services,2011,"1051 Laurel Ct, South Bend, In 46601",-86.264574,41.6716428
League Of Women Voters,Charitable Solicitations,2011,"702 E South St, South Bend, In 46601",-86.2419488,41.6693103
Michiana Vesuvios,Restaurant,2011,"117 E Wayne St, South Bend, In 46601",-86.24994459999999,41.6738677
"Downtown South Bend, Inc",Transient Merchant,2011,"217 S Michigan St, South Bend, In 46601",-86.25057939999999,41.67427720000001
"Hansford, James A",Taxi Services,2011,"1051 Laurel Ct, South Bend, In 46601",-86.264574,41.6716428
Agave 53,Restaurant,2011,"119 N Michigan St, South Bend, In 46601",-86.25074459999999,41.6771509
Kenya Henderson,Peddler & Canvasser,2011,"302 Boston Dr, South Bend, In 46601",-86.3139247,41.6793349
Bruno's Pizza Dtsb,Restaurant,2011,"131 S Michigan St, South Bend, In 46601",-86.2505784,41.6751531
St Joseph Co Sheriff Posse,Charitable Solicitations,2011,"401 W Sample St, South Bend, In 46601",-86.25442799999999,41.6663529
"Tugara, Paul M",Taxi Services,2011,"502 Wenger St, South Bend, In 46601",-86.2444088,41.6625307
Mark's Restaurant,Restaurant,2011,"112 W Colfax Ave, South Bend, In 46601",-86.25105549999999,41.6775589
First Presbyterian Church,Restaurant,2011,"333 W Colfax Ave, South Bend, In 46601",-86.2554595,41.6779743
Generic,Second Hand Dealers,2011,"127 W Washington St, South Bend, In 46601",-86.25160819999999,41.6765092
"Jenks, Dennis L",Taxi Services,2011,"333 N Main St, South Bend, In 46601",-86.2526029,41.6800587
Sangrias Wine Bar,Restaurant,2011,"123 N Michigan St, South Bend, In 46601",-86.250658,41.6771982
Rozell Royal Ribs,Restaurant,2011,"313 Chapin St, South Bend, In 46601",-86.26158869999999,41.6728658
The Blarney Stone,Restaurant,2011,"113 E Wayne St, South Bend, In 46601",-86.2496271,41.6739352
South Bend Vesuvios,Restaurant,2011,"230 S Michigan St, South Bend, In 46601",-86.24994459999999,41.67402329999999
Pedro's Family Restaurant,Restaurant,2011,"110 N Main St, South Bend, In 46601",-86.2518042,41.6767774
S.b. Gold & Silver Exchange -,Precious Metal Dealers,2011,"106 N Main St, South Bend, In 46601",-86.2517924,41.6767042
English Rose Bed & Breakfast,Hotel/Motel,2011,"116 S Taylor St, South Bend, In 46601",-86.25690759999999,41.6757079
English Rose Bed & Breakfast,Restaurant,2011,"116 S Taylor St, South Bend, In 46601",-86.25690759999999,41.6757079
Main Street Coffee House Inc,Restaurant,2011,"102 N Main St, South Bend, In 46601",-86.2516177,41.6765846
